basisOfRecord,catalogNumber,collectionCode,datasetID,decimalLatitude,decimalLongitude,institutionCode,modified,occurrenceID,occurrenceRemarks,occurrenceStatus,scientificName,scientificNameID,sex,id,dataset_id,node_id,dropped,absence,marine,brackish,superdomain,kingdom,phylum,subphylum,infraphylum,parvphylum,class,subclass,infraclass,superorder,order,family,genus,species,superdomainid,kingdomid,phylumid,subphylumid,infraphylumid,parvphylumid,classid,subclassid,infraclassid,superorderid,orderid,familyid,genusid,speciesid,aphiaID,originalScientificName,category,wrims,flags,bathymetry,shoredistance,sst,sss,country,day,eventDate,eventTime,georeferenceRemarks,locality,maximumDepthInMeters,maximumElevationInMeters,minimumDepthInMeters,minimumElevationInMeters,month,recordedBy,references,samplingProtocol,scientificNameAuthorship,year,depth,date_start,date_mid,date_end,date_year,collectionID,coordinateUncertaintyInMeters,individualCount,license,recordNumber,rightsHolder,type,dynamicProperties,lifeStage,preparations,waterBody,identifiedBy,county,ownerInstitutionCode,coordinatePrecision,footprintWKT,organismQuantity,organismQuantityType,taxonRank,acceptedNameUsage,acceptedNameUsageID,continent,countryCode,eventID,fieldNumber,geodeticDatum,georeferenceVerificationStatus,georeferencedBy,higherGeography,identificationID,institutionID,language,locationID,locationRemarks,previousIdentifications,specificEpithet,verbatimSRS,typeStatus,dateIdentified,eventRemarks,higherClassification,nomenclaturalCode,otherCatalogNumbers,startDayOfYear,verbatimLatitude,verbatimLongitude
Occurrence,#1307366649829#0.27216244307503945,DCR (IRD),https://marineinfo.org/id/dataset/3126,2.300139,52.850136,"IRD, UMR EME, S̬te, France",2013-06-20 10:32:07,"urn:catalog:IRD, UMR EME, S̬te, France:DCR (IRD):#1307366649829#0.27216244307503945:0x3EEE170001000500",EME_1-fr.ird.observe.entities.TailleFaune#1307366649829#0.27216244307503945,present,Carcharhinus falciformis,urn:lsid:marinespecies.org:taxname:105789,M,da8c716d-d175-4ba3-b822-5b616c87dd56,15700106-b0f0-4134-b3d4-4d48acce406a,4bf79a01-65a9-4db6-b37b-18434f26ddfc,FALSE,FALSE,TRUE,FALSE,Biota,Animalia,Chordata,Vertebrata,Gnathostomata,Chondrichthyes,Elasmobranchii,Neoselachii,Selachii,Galeomorphi,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,1,2,1821,146419,1828,1517375,10193,368407,368408,368410,10210,105689,105719,105789,105789,Carcharhinus falciformis,VU,TRUE,NO_DEPTH,5150,586294,27.97,35.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Occurrence,#1307366803339#0.7698539023902783,DCR (IRD),https://marineinfo.org/id/dataset/3126,4.6668053,59.666805,"IRD, UMR EME, S̬te, France",2013-06-20 10:32:07,"urn:catalog:IRD, UMR EME, S̬te, France:DCR (IRD):#1307366803339#0.7698539023902783:0x07DD170001000600",EME_1-fr.ird.observe.entities.TailleFaune#1307366803339#0.7698539023902783,present,Carcharhinus falciformis,urn:lsid:marinespecies.org:taxname:105789,IND,dab55326-2cf3-4454-8490-c58ad3d0c6da,15700106-b0f0-4134-b3d4-4d48acce406a,4bf79a01-65a9-4db6-b37b-18434f26ddfc,FALSE,FALSE,TRUE,FALSE,Biota,Animalia,Chordata,Vertebrata,Gnathostomata,Chondrichthyes,Elasmobranchii,Neoselachii,Selachii,Galeomorphi,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,1,2,1821,146419,1828,1517375,10193,368407,368408,368410,10210,105689,105719,105789,105789,Carcharhinus falciformis,VU,TRUE,NO_DEPTH,4065,1040808,28.88,35.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Occurrence,#1307366750430#0.4894956429940408,DCR (IRD),https://marineinfo.org/id/dataset/3126,0.41680554,55.883472,"IRD, UMR EME, S̬te, France",2013-06-20 10:32:07,"urn:catalog:IRD, UMR EME, S̬te, France:DCR (IRD):#1307366750430#0.4894956429940408:0x5D4B180001000400",EME_1-fr.ird.observe.entities.TailleFaune#1307366750430#0.4894956429940408,present,Carcharhinus falciformis,urn:lsid:marinespecies.org:taxname:105789,IND,dac2370e-ecbd-435d-9880-92070f845d5b,15700106-b0f0-4134-b3d4-4d48acce406a,4bf79a01-65a9-4db6-b37b-18434f26ddfc,FALSE,FALSE,TRUE,FALSE,Biota,Animalia,Chordata,Vertebrata,Gnathostomata,Chondrichthyes,Elasmobranchii,Neoselachii,Selachii,Galeomorphi,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,1,2,1821,146419,1828,1517375,10193,368407,368408,368410,10210,105689,105719,105789,105789,Carcharhinus falciformis,VU,TRUE,NO_DEPTH,3777,465228,28.62,35.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Occurrence,#1314849212016#0.8471807382205092,DCR (IRD),https://marineinfo.org/id/dataset/3126,1.7168056,51.633472,"IRD, UMR EME, S̬te, France",2013-06-20 10:32:07,"urn:catalog:IRD, UMR EME, S̬te, France:DCR (IRD):#1314849212016#0.8471807382205092:0x322D180001000600",EME_1-fr.ird.observe.entities.TailleFaune#1314849212016#0.8471807382205092,present,Carcharhinus falciformis,urn:lsid:marinespecies.org:taxname:105789,M,dac3576d-1736-49a9-95bc-fc86ec71457d,15700106-b0f0-4134-b3d4-4d48acce406a,4bf79a01-65a9-4db6-b37b-18434f26ddfc,FALSE,FALSE,TRUE,FALSE,Biota,Animalia,Chordata,Vertebrata,Gnathostomata,Chondrichthyes,Elasmobranchii,Neoselachii,Selachii,Galeomorphi,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,1,2,1821,146419,1828,1517375,10193,368407,368408,368410,10210,105689,105719,105789,105789,Carcharhinus falciformis,VU,TRUE,NO_DEPTH,5146,510241,27.8,35.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Occurrence,#1307366559616#0.6498023863125502,DCR (IRD),https://marineinfo.org/id/dataset/3126,1.2001389,62.633472,"IRD, UMR EME, S̬te, France",2013-06-20 10:32:07,"urn:catalog:IRD, UMR EME, S̬te, France:DCR (IRD):#1307366559616#0.6498023863125502:0x6AB68D0001000100",EME_1-fr.ird.observe.entities.TailleFaune#1307366559616#0.6498023863125502,present,Carcharhinus falciformis,urn:lsid:marinespecies.org:taxname:105789,IND,dae51e62-5064-4914-96f8-5c076d4fbe4f,15700106-b0f0-4134-b3d4-4d48acce406a,4bf79a01-65a9-4db6-b37b-18434f26ddfc,FALSE,FALSE,TRUE,FALSE,Biota,Animalia,Chordata,Vertebrata,Gnathostomata,Chondrichthyes,Elasmobranchii,Neoselachii,Selachii,Galeomorphi,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,1,2,1821,146419,1828,1517375,10193,368407,368408,368410,10210,105689,105719,105789,105789,Carcharhinus falciformis,VU,TRUE,NO_DEPTH,4297,952799,29.25,35.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Occurrence,#1307366633093#0.6041086141879958,DCR (IRD),https://marineinfo.org/id/dataset/3126,2.300139,53.500137,"IRD, UMR EME, S̬te, France",2013-06-20 10:32:07,"urn:catalog:IRD, UMR EME, S̬te, France:DCR (IRD):#1307366633093#0.6041086141879958:0x8FDB170001000200",EME_1-fr.ird.observe.entities.TailleFaune#1307366633093#0.6041086141879958,present,Carcharhinus falciformis,urn:lsid:marinespecies.org:taxname:105789,M,daf8f26e-d6de-47a2-9b5a-216da6705f62,15700106-b0f0-4134-b3d4-4d48acce406a,4bf79a01-65a9-4db6-b37b-18434f26ddfc,FALSE,FALSE,TRUE,FALSE,Biota,Animalia,Chordata,Vertebrata,Gnathostomata,Chondrichthyes,Elasmobranchii,Neoselachii,Selachii,Galeomorphi,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,1,2,1821,146419,1828,1517375,10193,368407,368408,368410,10210,105689,105719,105789,105789,Carcharhinus falciformis,VU,TRUE,NO_DEPTH,5068,645283,28.1,35.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Occurrence,#1307366803410#0.9600157691038993,DCR (IRD),https://marineinfo.org/id/dataset/3126,2.300139,61.48347,"IRD, UMR EME, S̬te, France",2013-06-20 10:32:07,"urn:catalog:IRD, UMR EME, S̬te, France:DCR (IRD):#1307366803410#0.9600157691038993:0x3B7C8D0001000400",EME_1-fr.ird.observe.entities.TailleFaune#1307366803410#0.9600157691038993,present,Carcharhinus falciformis,urn:lsid:marinespecies.org:taxname:105789,IND,db006c61-3635-400d-a009-aa7c9513ef05,15700106-b0f0-4134-b3d4-4d48acce406a,4bf79a01-65a9-4db6-b37b-18434f26ddfc,FALSE,FALSE,TRUE,FALSE,Biota,Animalia,Chordata,Vertebrata,Gnathostomata,Chondrichthyes,Elasmobranchii,Neoselachii,Selachii,Galeomorphi,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,1,2,1821,146419,1828,1517375,10193,368407,368408,368410,10210,105689,105719,105789,105789,Carcharhinus falciformis,VU,TRUE,NO_DEPTH,4288,936676,29.15,35.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Occurrence,#1314849212016#0.8304046154813315,DCR (IRD),https://marineinfo.org/id/dataset/3126,1.7168056,51.633472,"IRD, UMR EME, S̬te, France",2013-06-20 10:32:07,"urn:catalog:IRD, UMR EME, S̬te, France:DCR (IRD):#1314849212016#0.8304046154813315:0x322D180001000400",EME_1-fr.ird.observe.entities.TailleFaune#1314849212016#0.8304046154813315,present,Carcharhinus falciformis,urn:lsid:marinespecies.org:taxname:105789,F,db0fd8e6-6404-4849-9cbb-eb191cbbd916,15700106-b0f0-4134-b3d4-4d48acce406a,4bf79a01-65a9-4db6-b37b-18434f26ddfc,FALSE,FALSE,TRUE,FALSE,Biota,Animalia,Chordata,Vertebrata,Gnathostomata,Chondrichthyes,Elasmobranchii,Neoselachii,Selachii,Galeomorphi,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,1,2,1821,146419,1828,1517375,10193,368407,368408,368410,10210,105689,105719,105789,105789,Carcharhinus falciformis,VU,TRUE,NO_DEPTH,5146,510241,27.8,35.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Occurrence,#1307366633145#0.5926433934204091,DCR (IRD),https://marineinfo.org/id/dataset/3126,1.9501389,53.53347,"IRD, UMR EME, S̬te, France",2013-06-20 10:32:07,"urn:catalog:IRD, UMR EME, S̬te, France:DCR (IRD):#1307366633145#0.5926433934204091:0xDE588E0001000200",EME_1-fr.ird.observe.entities.TailleFaune#1307366633145#0.5926433934204091,present,Carcharhinus falciformis,urn:lsid:marinespecies.org:taxname:105789,F,db3cd6bf-d7b4-4dd3-9c21-db017c02c35b,15700106-b0f0-4134-b3d4-4d48acce406a,4bf79a01-65a9-4db6-b37b-18434f26ddfc,FALSE,FALSE,TRUE,FALSE,Biota,Animalia,Chordata,Vertebrata,Gnathostomata,Chondrichthyes,Elasmobranchii,Neoselachii,Selachii,Galeomorphi,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,1,2,1821,146419,1828,1517375,10193,368407,368408,368410,10210,105689,105719,105789,105789,Carcharhinus falciformis,VU,TRUE,NO_DEPTH,5139,656434,28.14,35.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Occurrence,#1316661446977#0.051827461503736516,DCR (IRD),https://marineinfo.org/id/dataset/3126,0.36680555,50.116802,"IRD, UMR EME, S̬te, France",2013-06-20 10:32:07,"urn:catalog:IRD, UMR EME, S̬te, France:DCR (IRD):#1316661446977#0.051827461503736516:0xF2758E0001000200",EME_1-fr.ird.observe.entities.TailleFaune#1316661446977#0.051827461503736516,present,Carcharhinus falciformis,urn:lsid:marinespecies.org:taxname:105789,IND,db4e4032-fc93-4881-a385-ed811e0b272d,15700106-b0f0-4134-b3d4-4d48acce406a,4bf79a01-65a9-4db6-b37b-18434f26ddfc,FALSE,FALSE,TRUE,FALSE,Biota,Animalia,Chordata,Vertebrata,Gnathostomata,Chondrichthyes,Elasmobranchii,Neoselachii,Selachii,Galeomorphi,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,1,2,1821,146419,1828,1517375,10193,368407,368408,368410,10210,105689,105719,105789,105789,Carcharhinus falciformis,VU,TRUE,NO_DEPTH,5104,485182,27.71,35.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Occurrence,#1307366649968#0.1884630355446777,DCR (IRD),https://marineinfo.org/id/dataset/3126,5.683472,57.050137,"IRD, UMR EME, S̬te, France",2013-06-20 10:32:07,"urn:catalog:IRD, UMR EME, S̬te, France:DCR (IRD):#1307366649968#0.1884630355446777:0xA4B08D0001000000",EME_1-fr.ird.observe.entities.TailleFaune#1307366649968#0.1884630355446777,present,Carcharhinus falciformis,urn:lsid:marinespecies.org:taxname:105789,M,db4e6571-56de-4dbd-a0be-b7abb9b0af36,15700106-b0f0-4134-b3d4-4d48acce406a,4bf79a01-65a9-4db6-b37b-18434f26ddfc,FALSE,FALSE,TRUE,FALSE,Biota,Animalia,Chordata,Vertebrata,Gnathostomata,Chondrichthyes,Elasmobranchii,Neoselachii,Selachii,Galeomorphi,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,1,2,1821,146419,1828,1517375,10193,368407,368408,368410,10210,105689,105719,105789,105789,Carcharhinus falciformis,VU,TRUE,NO_DEPTH,4455,801180,28.24,35.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Occurrence,#1307366661243#0.30176879040766225,DCR (IRD),https://marineinfo.org/id/dataset/3126,1.0501388,56.73347,"IRD, UMR EME, S̬te, France",2013-06-20 10:32:07,"urn:catalog:IRD, UMR EME, S̬te, France:DCR (IRD):#1307366661243#0.30176879040766225:0xAF5B8E0001000500",EME_1-fr.ird.observe.entities.TailleFaune#1307366661243#0.30176879040766225,present,Carcharhinus falciformis,urn:lsid:marinespecies.org:taxname:105789,IND,db57fd6f-3b1d-4dd2-8d89-dfc253c9b057,15700106-b0f0-4134-b3d4-4d48acce406a,4bf79a01-65a9-4db6-b37b-18434f26ddfc,FALSE,FALSE,TRUE,FALSE,Biota,Animalia,Chordata,Vertebrata,Gnathostomata,Chondrichthyes,Elasmobranchii,Neoselachii,Selachii,Galeomorphi,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,1,2,1821,146419,1828,1517375,10193,368407,368408,368410,10210,105689,105719,105789,105789,Carcharhinus falciformis,VU,TRUE,NO_DEPTH,4596,551966,28.73,35.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Occurrence,#1307366559633#0.748309064479421,DCR (IRD),https://marineinfo.org/id/dataset/3126,0.66680557,63.250137,"IRD, UMR EME, S̬te, France",2013-06-20 10:32:07,"urn:catalog:IRD, UMR EME, S̬te, France:DCR (IRD):#1307366559633#0.748309064479421:0xF6FA170001000000",EME_1-fr.ird.observe.entities.TailleFaune#1307366559633#0.748309064479421,present,Carcharhinus falciformis,urn:lsid:marinespecies.org:taxname:105789,IND,db6d5e5d-f2b3-4c61-8c99-e5ad0f17a68d,15700106-b0f0-4134-b3d4-4d48acce406a,4bf79a01-65a9-4db6-b37b-18434f26ddfc,FALSE,FALSE,TRUE,FALSE,Biota,Animalia,Chordata,Vertebrata,Gnathostomata,Chondrichthyes,Elasmobranchii,Neoselachii,Selachii,Galeomorphi,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,1,2,1821,146419,1828,1517375,10193,368407,368408,368410,10210,105689,105719,105789,105789,Carcharhinus falciformis,VU,TRUE,NO_DEPTH,4452,977786,29.29,35.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Occurrence,#1310833308668#0.8253171426995666,DCR (IRD),https://marineinfo.org/id/dataset/3126,5.050139,52.266804,"IRD, UMR EME, S̬te, France",2013-06-20 10:32:07,"urn:catalog:IRD, UMR EME, S̬te, France:DCR (IRD):#1310833308668#0.8253171426995666:0xF71E180001000100",EME_1-fr.ird.observe.entities.TailleFaune#1310833308668#0.8253171426995666,present,Carcharhinus falciformis,urn:lsid:marinespecies.org:taxname:105789,IND,dbd5b366-a690-4448-8756-6fc012979c14,15700106-b0f0-4134-b3d4-4d48acce406a,4bf79a01-65a9-4db6-b37b-18434f26ddfc,FALSE,FALSE,TRUE,FALSE,Biota,Animalia,Chordata,Vertebrata,Gnathostomata,Chondrichthyes,Elasmobranchii,Neoselachii,Selachii,Galeomorphi,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,1,2,1821,146419,1828,1517375,10193,368407,368408,368410,10210,105689,105719,105789,105789,Carcharhinus falciformis,VU,TRUE,NO_DEPTH,5105,378400,27.62,35.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Occurrence,#1314961592708#0.17736851788535868,DCR (IRD),https://marineinfo.org/id/dataset/3126,1.6334722,51.53347,"IRD, UMR EME, S̬te, France",2013-06-20 10:32:07,"urn:catalog:IRD, UMR EME, S̬te, France:DCR (IRD):#1314961592708#0.17736851788535868:0xBAEF8D0001000C00",EME_1-fr.ird.observe.entities.TailleFaune#1314961592708#0.17736851788535868,present,Carcharhinus falciformis,urn:lsid:marinespecies.org:taxname:105789,F,dbd69f96-082c-4d08-8a41-9720f5f6abc9,15700106-b0f0-4134-b3d4-4d48acce406a,4bf79a01-65a9-4db6-b37b-18434f26ddfc,FALSE,FALSE,TRUE,FALSE,Biota,Animalia,Chordata,Vertebrata,Gnathostomata,Chondrichthyes,Elasmobranchii,Neoselachii,Selachii,Galeomorphi,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,1,2,1821,146419,1828,1517375,10193,368407,368408,368410,10210,105689,105719,105789,105789,Carcharhinus falciformis,VU,TRUE,NO_DEPTH,5144,507143,27.8,35.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Occurrence,#1315919156096#0.3311690295647234,DCR (IRD),https://marineinfo.org/id/dataset/3126,2.1668057,51.633472,"IRD, UMR EME, S̬te, France",2013-06-20 10:32:07,"urn:catalog:IRD, UMR EME, S̬te, France:DCR (IRD):#1315919156096#0.3311690295647234:0xCC39180001000000",EME_1-fr.ird.observe.entities.TailleFaune#1315919156096#0.3311690295647234,present,Carcharhinus falciformis,urn:lsid:marinespecies.org:taxname:105789,IND,dbdcf922-1c69-4e83-ab6d-ed0dd91689b3,15700106-b0f0-4134-b3d4-4d48acce406a,4bf79a01-65a9-4db6-b37b-18434f26ddfc,FALSE,FALSE,TRUE,FALSE,Biota,Animalia,Chordata,Vertebrata,Gnathostomata,Chondrichthyes,Elasmobranchii,Neoselachii,Selachii,Galeomorphi,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,1,2,1821,146419,1828,1517375,10193,368407,368408,368410,10210,105689,105719,105789,105789,Carcharhinus falciformis,VU,TRUE,NO_DEPTH,5079,481565,27.75,35.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Occurrence,#1316058371165#0.5475108017730722,DCR (IRD),https://marineinfo.org/id/dataset/3126,2.3834722,55.116802,"IRD, UMR EME, S̬te, France",2013-06-20 10:32:07,"urn:catalog:IRD, UMR EME, S̬te, France:DCR (IRD):#1316058371165#0.5475108017730722:0x8ADC8D0001000200",EME_1-fr.ird.observe.entities.TailleFaune#1316058371165#0.5475108017730722,present,Carcharhinus falciformis,urn:lsid:marinespecies.org:taxname:105789,IND,dbef05e3-644f-4955-804a-9139ca5d7f08,15700106-b0f0-4134-b3d4-4d48acce406a,4bf79a01-65a9-4db6-b37b-18434f26ddfc,FALSE,FALSE,TRUE,FALSE,Biota,Animalia,Chordata,Vertebrata,Gnathostomata,Chondrichthyes,Elasmobranchii,Neoselachii,Selachii,Galeomorphi,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,1,2,1821,146419,1828,1517375,10193,368407,368408,368410,10210,105689,105719,105789,105789,Carcharhinus falciformis,VU,TRUE,NO_DEPTH,5069,677844,28.42,35.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Occurrence,#1307366559600#0.9799576021409532,DCR (IRD),https://marineinfo.org/id/dataset/3126,1.7334722,62.600136,"IRD, UMR EME, S̬te, France",2013-06-20 10:32:07,"urn:catalog:IRD, UMR EME, S̬te, France:DCR (IRD):#1307366559600#0.9799576021409532:0xDFF6170001000400",EME_1-fr.ird.observe.entities.TailleFaune#1307366559600#0.9799576021409532,present,Carcharhinus falciformis,urn:lsid:marinespecies.org:taxname:105789,IND,dc045109-23c1-4846-b01c-5f48d08f25c4,15700106-b0f0-4134-b3d4-4d48acce406a,4bf79a01-65a9-4db6-b37b-18434f26ddfc,FALSE,FALSE,TRUE,FALSE,Biota,Animalia,Chordata,Vertebrata,Gnathostomata,Chondrichthyes,Elasmobranchii,Neoselachii,Selachii,Galeomorphi,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,1,2,1821,146419,1828,1517375,10193,368407,368408,368410,10210,105689,105719,105789,105789,Carcharhinus falciformis,VU,TRUE,NO_DEPTH,3828,985698,29.25,35.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
